Week,Airports,Class,Passengers
1988-11-28,MEL-SYD,First,2599.0
1988-12-05,MEL-SYD,First,2483.0
1988-12-12,MEL-SYD,First,1793.0
1988-12-19,MEL-SYD,First,516.0
1988-12-26,MEL-SYD,First,873.0
1989-01-02,MEL-SYD,First,1195.0
1989-01-09,MEL-SYD,First,1525.0
1989-01-16,MEL-SYD,First,1906.0
1989-01-23,MEL-SYD,First,2246.0
1989-01-30,MEL-SYD,First,2247.0
1989-02-06,MEL-SYD,First,2316.0
1989-02-13,MEL-SYD,First,2276.0
1989-02-20,MEL-SYD,First,2403.0
1989-02-27,MEL-SYD,First,2432.0
1989-03-06,MEL-SYD,First,2490.0
1989-03-13,MEL-SYD,First,2013.0
1989-03-20,MEL-SYD,First,1508.0
1989-03-27,MEL-SYD,First,2251.0
1989-04-03,MEL-SYD,First,2079.0
1989-04-10,MEL-SYD,First,2210.0
1989-04-17,MEL-SYD,First,1960.0
1989-04-24,MEL-SYD,First,2251.0
1989-05-01,MEL-SYD,First,2013.0
1989-05-08,MEL-SYD,First,2252.0
1989-05-15,MEL-SYD,First,2067.0
1989-05-22,MEL-SYD,First,1831.0
1989-05-29,MEL-SYD,First,2069.0
1989-06-05,MEL-SYD,First,1953.0
1989-06-12,MEL-SYD,First,2199.0
1989-06-19,MEL-SYD,First,1771.0
1989-06-26,MEL-SYD,First,1696.0
1989-07-03,MEL-SYD,First,1788.0
1989-07-10,MEL-SYD,First,1636.0
1989-07-17,MEL-SYD,First,1741.0
1989-07-24,MEL-SYD,First,1597.0
1989-07-31,MEL-SYD,First,1943.0
1989-08-07,MEL-SYD,First,1660.0
1989-08-14,MEL-SYD,First,616.0
1989-08-21,MEL-SYD,First,0.0
1989-08-28,MEL-SYD,First,0.0
1989-09-04,MEL-SYD,First,0.0
1989-09-11,MEL-SYD,First,0.0
1989-09-18,MEL-SYD,First,0.0
1989-09-25,MEL-SYD,First,0.0
1989-10-02,MEL-SYD,First,0.0
1989-10-09,MEL-SYD,First,53.0
1989-10-16,MEL-SYD,First,40.0
1989-10-23,MEL-SYD,First,354.0
1989-10-30,MEL-SYD,First,505.0
1989-11-06,MEL-SYD,First,711.0
1989-11-13,MEL-SYD,First,723.0
1989-11-20,MEL-SYD,First,796.0
1989-11-27,MEL-SYD,First,856.0
1989-12-04,MEL-SYD,First,845.0
1989-12-11,MEL-SYD,First,807.0
1989-12-18,MEL-SYD,First,276.0
1989-12-25,MEL-SYD,First,339.0
1990-01-01,MEL-SYD,First,581.0
1990-01-08,MEL-SYD,First,894.0
1990-01-15,MEL-SYD,First,936.0
1990-01-22,MEL-SYD,First,1111.0
1990-01-29,MEL-SYD,First,1446.0
1990-02-05,MEL-SYD,First,1517.0
1990-02-12,MEL-SYD,First,1513.0
1990-02-19,MEL-SYD,First,1508.0
1990-02-26,MEL-SYD,First,1636.0
1990-03-05,MEL-SYD,First,1380.0
1990-03-12,MEL-SYD,First,1453.0
1990-03-19,MEL-SYD,First,1459.0
1990-03-26,MEL-SYD,First,1538.0
1990-04-02,MEL-SYD,First,1327.0
1990-04-09,MEL-SYD,First,1027.0
1990-04-16,MEL-SYD,First,1365.0
1990-04-23,MEL-SYD,First,1475.0
1990-04-30,MEL-SYD,First,1365.0
1990-05-07,MEL-SYD,First,1351.0
1990-05-14,MEL-SYD,First,1231.0
1990-05-21,MEL-SYD,First,1447.0
1990-05-28,MEL-SYD,First,1408.0
1990-06-04,MEL-SYD,First,1089.0
1990-06-11,MEL-SYD,First,1357.0
1990-06-18,MEL-SYD,First,1287.0
1990-06-25,MEL-SYD,First,1087.0
1990-07-02,MEL-SYD,First,1017.0
1990-07-09,MEL-SYD,First,1090.0
1990-07-16,MEL-SYD,First,1343.0
1990-07-23,MEL-SYD,First,1164.0
1990-07-30,MEL-SYD,First,1169.0
1990-08-06,MEL-SYD,First,1465.0
1990-08-13,MEL-SYD,First,1242.0
1990-08-20,MEL-SYD,First,1220.0
1990-08-27,MEL-SYD,First,1231.0
1990-09-03,MEL-SYD,First,1266.0
1990-09-10,MEL-SYD,First,1337.0
1990-09-17,MEL-SYD,First,1079.0
1990-09-24,MEL-SYD,First,1223.0
1990-10-01,MEL-SYD,First,1351.0
1990-10-08,MEL-SYD,First,1269.0
1990-10-15,MEL-SYD,First,1382.0
1990-10-22,MEL-SYD,First,1435.0
1990-10-29,MEL-SYD,First,1371.0
1990-11-05,MEL-SYD,First,1341.0
1990-11-12,MEL-SYD,First,1399.0
1990-11-19,MEL-SYD,First,1440.0
1990-11-26,MEL-SYD,First,1236.0
1990-12-03,MEL-SYD,First,1441.0
1990-12-10,MEL-SYD,First,988.0
1990-12-17,MEL-SYD,First,300.0
1990-12-24,MEL-SYD,First,401.0
1990-12-31,MEL-SYD,First,529.0
1991-01-07,MEL-SYD,First,786.0
1991-01-14,MEL-SYD,First,1086.0
1991-01-21,MEL-SYD,First,725.0
1991-01-28,MEL-SYD,First,1127.0
1991-02-04,MEL-SYD,First,1146.0
1991-02-11,MEL-SYD,First,1086.0
1991-02-18,MEL-SYD,First,1134.0
1991-02-25,MEL-SYD,First,1020.0
1991-03-04,MEL-SYD,First,1022.0
1991-03-11,MEL-SYD,First,1224.0
1991-03-18,MEL-SYD,First,895.0
1991-03-25,MEL-SYD,First,658.0
1991-04-01,MEL-SYD,First,977.0
1991-04-08,MEL-SYD,First,916.0
1991-04-15,MEL-SYD,First,830.0
1991-04-22,MEL-SYD,First,990.0
1991-04-29,MEL-SYD,First,770.0
1991-05-06,MEL-SYD,First,801.0
1991-05-13,MEL-SYD,First,839.0
1991-05-20,MEL-SYD,First,835.0
1991-05-27,MEL-SYD,First,802.0
1991-06-03,MEL-SYD,First,763.0
1991-06-10,MEL-SYD,First,770.0
1991-06-17,MEL-SYD,First,838.0
1991-06-24,MEL-SYD,First,742.0
1991-07-01,MEL-SYD,First,793.0
1991-07-08,MEL-SYD,First,900.0
1991-07-15,MEL-SYD,First,960.0
1991-07-22,MEL-SYD,First,800.0
1991-07-29,MEL-SYD,First,807.0
1991-08-05,MEL-SYD,First,841.0
1991-08-12,MEL-SYD,First,880.0
1991-08-19,MEL-SYD,First,818.0
1991-08-26,MEL-SYD,First,817.0
1991-09-02,MEL-SYD,First,819.0
1991-09-09,MEL-SYD,First,998.0
1991-09-16,MEL-SYD,First,1220.0
1991-09-23,MEL-SYD,First,966.0
1991-09-30,MEL-SYD,First,895.0
1991-10-07,MEL-SYD,First,978.0
1991-10-14,MEL-SYD,First,913.0
1991-10-21,MEL-SYD,First,947.0
1991-10-28,MEL-SYD,First,1002.0
1991-11-04,MEL-SYD,First,1081.0
1991-11-11,MEL-SYD,First,977.0
1991-11-18,MEL-SYD,First,1027.0
1991-11-25,MEL-SYD,First,895.0
1991-12-02,MEL-SYD,First,900.0
1991-12-09,MEL-SYD,First,762.0
1991-12-16,MEL-SYD,First,329.0
1991-12-23,MEL-SYD,First,351.0
1991-12-30,MEL-SYD,First,419.0
1992-01-06,MEL-SYD,First,618.0
1992-01-13,MEL-SYD,First,845.0
1992-01-20,MEL-SYD,First,727.0
1992-01-27,MEL-SYD,First,1200.0
1992-02-03,MEL-SYD,First,1801.0
1992-02-10,MEL-SYD,First,1727.0
1992-02-17,MEL-SYD,First,1992.0
1992-02-24,MEL-SYD,First,1865.0
1992-03-02,MEL-SYD,First,1801.0
1992-03-09,MEL-SYD,First,1661.0
1992-03-16,MEL-SYD,First,2366.0
1992-03-23,MEL-SYD,First,2003.0
1992-03-30,MEL-SYD,First,2092.0
1992-04-06,MEL-SYD,First,1703.0
1992-04-13,MEL-SYD,First,1337.0
1992-04-20,MEL-SYD,First,1985.0
1992-04-27,MEL-SYD,First,1808.0
1992-05-04,MEL-SYD,First,1839.0
1992-05-11,MEL-SYD,First,1714.0
1992-05-18,MEL-SYD,First,1730.0
1992-05-25,MEL-SYD,First,1725.0
1992-06-01,MEL-SYD,First,1456.0
1992-06-08,MEL-SYD,First,1447.0
1992-06-15,MEL-SYD,First,1357.0
1992-06-22,MEL-SYD,First,1280.0
1992-06-29,MEL-SYD,First,1363.0
1992-07-06,MEL-SYD,First,1228.0
1992-07-13,MEL-SYD,First,1411.0
1992-07-20,MEL-SYD,First,1130.0
1992-07-27,MEL-SYD,First,1153.0
1992-08-03,MEL-SYD,First,1257.0
1992-08-10,MEL-SYD,First,1259.0
1992-08-17,MEL-SYD,First,1153.0
1992-08-24,MEL-SYD,First,1202.0
1992-08-31,MEL-SYD,First,1185.0
1992-09-07,MEL-SYD,First,1247.0
1992-09-14,MEL-SYD,First,1434.0
1992-09-21,MEL-SYD,First,1450.0
1992-09-28,MEL-SYD,First,1227.0
1992-10-05,MEL-SYD,First,1245.0
1992-10-12,MEL-SYD,First,1417.0
1992-10-19,MEL-SYD,First,1458.0
1992-10-26,MEL-SYD,First,1398.0
1992-11-02,MEL-SYD,First,1423.0
1992-11-09,MEL-SYD,First,1358.0
1992-11-16,MEL-SYD,First,1488.0
1989-07-10,SYD-ADL,Business,284.0
1989-07-17,SYD-ADL,Business,424.0
1989-07-24,SYD-ADL,Business,338.0
1989-07-31,SYD-ADL,Business,426.0
1989-08-07,SYD-ADL,Business,377.0
1989-08-14,SYD-ADL,Business,261.0
1989-08-21,SYD-ADL,Business,0.0
1989-08-28,SYD-ADL,Business,0.0
1989-09-04,SYD-ADL,Business,0.0
1989-09-11,SYD-ADL,Business,0.0
1989-09-18,SYD-ADL,Business,0.0
1989-09-25,SYD-ADL,Business,0.0
1989-10-02,SYD-ADL,Business,0.0
1989-10-09,SYD-ADL,Business,87.0
1989-10-16,SYD-ADL,Business,19.0
1989-10-23,SYD-ADL,Business,79.0
1989-10-30,SYD-ADL,Business,111.0
1989-11-06,SYD-ADL,Business,29.0
1989-11-13,SYD-ADL,Business,30.0
1989-11-20,SYD-ADL,Business,33.0
1989-11-27,SYD-ADL,Business,43.0
1989-12-04,SYD-ADL,Business,60.0
1989-12-11,SYD-ADL,Business,225.0
1989-12-18,SYD-ADL,Business,103.0
1989-12-25,SYD-ADL,Business,165.0
1990-01-01,SYD-ADL,Business,189.0
1990-01-08,SYD-ADL,Business,247.0
1990-01-15,SYD-ADL,Business,290.0
1990-01-22,SYD-ADL,Business,300.0
1990-01-29,SYD-ADL,Business,402.0
1990-02-05,SYD-ADL,Business,403.0
1990-02-12,SYD-ADL,Business,418.0
1990-02-19,SYD-ADL,Business,393.0
1990-02-26,SYD-ADL,Business,418.0
1990-03-05,SYD-ADL,Business,480.0
1990-03-12,SYD-ADL,Business,447.0
1990-03-19,SYD-ADL,Business,499.0
1990-03-26,SYD-ADL,Business,566.0
1990-04-02,SYD-ADL,Business,374.0
1990-04-09,SYD-ADL,Business,329.0
1990-04-16,SYD-ADL,Business,425.0
1990-04-23,SYD-ADL,Business,412.0
1990-04-30,SYD-ADL,Business,374.0
1990-05-07,SYD-ADL,Business,465.0
1990-05-14,SYD-ADL,Business,360.0
1990-05-21,SYD-ADL,Business,354.0
1990-05-28,SYD-ADL,Business,340.0
1990-06-04,SYD-ADL,Business,290.0
1990-06-11,SYD-ADL,Business,361.0
1990-06-18,SYD-ADL,Business,310.0
1990-06-25,SYD-ADL,Business,254.0
1990-07-02,SYD-ADL,Business,375.0
1990-07-09,SYD-ADL,Business,358.0
1990-07-16,SYD-ADL,Business,345.0
1990-07-23,SYD-ADL,Business,319.0
1990-07-30,SYD-ADL,Business,358.0
1990-08-06,SYD-ADL,Business,317.0
1990-08-13,SYD-ADL,Business,420.0
1990-08-20,SYD-ADL,Business,357.0
1990-08-27,SYD-ADL,Business,366.0
1990-09-03,SYD-ADL,Business,346.0
1990-09-10,SYD-ADL,Business,399.0
1990-09-17,SYD-ADL,Business,271.0
1990-09-24,SYD-ADL,Business,272.0
1990-10-01,SYD-ADL,Business,323.0
1990-10-08,SYD-ADL,Business,387.0
1990-10-15,SYD-ADL,Business,459.0
1990-10-22,SYD-ADL,Business,561.0
1990-10-29,SYD-ADL,Business,504.0
1990-11-05,SYD-ADL,Business,452.0
1990-11-12,SYD-ADL,Business,446.0
1990-11-19,SYD-ADL,Business,424.0
1990-11-26,SYD-ADL,Business,374.0
1990-12-03,SYD-ADL,Business,385.0
1990-12-10,SYD-ADL,Business,295.0
1990-12-17,SYD-ADL,Business,121.0
1990-12-24,SYD-ADL,Business,130.0
1990-12-31,SYD-ADL,Business,151.0
1991-01-07,SYD-ADL,Business,195.0
1991-01-14,SYD-ADL,Business,290.0
1991-01-21,SYD-ADL,Business,202.0
1991-01-28,SYD-ADL,Business,344.0
1991-02-04,SYD-ADL,Business,300.0
1991-02-11,SYD-ADL,Business,387.0
1991-02-18,SYD-ADL,Business,360.0
1991-02-25,SYD-ADL,Business,408.0
1991-03-04,SYD-ADL,Business,462.0
1991-03-11,SYD-ADL,Business,521.0
1991-03-18,SYD-ADL,Business,345.0
1991-03-25,SYD-ADL,Business,295.0
1991-04-01,SYD-ADL,Business,459.0
1991-04-08,SYD-ADL,Business,486.0
1991-04-15,SYD-ADL,Business,335.0
1991-04-22,SYD-ADL,Business,453.0
1991-04-29,SYD-ADL,Business,490.0
1991-05-06,SYD-ADL,Business,399.0
1991-05-13,SYD-ADL,Business,453.0
1991-05-20,SYD-ADL,Business,442.0
1991-05-27,SYD-ADL,Business,464.0
1991-06-03,SYD-ADL,Business,362.0
1991-06-10,SYD-ADL,Business,504.0
1991-06-17,SYD-ADL,Business,381.0
1991-06-24,SYD-ADL,Business,374.0
1991-07-01,SYD-ADL,Business,318.0
1991-07-08,SYD-ADL,Business,341.0
1991-07-15,SYD-ADL,Business,403.0
1991-07-22,SYD-ADL,Business,391.0
1991-07-29,SYD-ADL,Business,368.0
1991-08-05,SYD-ADL,Business,385.0
1991-08-12,SYD-ADL,Business,372.0
1991-08-19,SYD-ADL,Business,338.0
1991-08-26,SYD-ADL,Business,376.0
1991-09-02,SYD-ADL,Business,304.0
1991-09-09,SYD-ADL,Business,328.0
1991-09-16,SYD-ADL,Business,379.0
1991-09-23,SYD-ADL,Business,343.0
1991-09-30,SYD-ADL,Business,356.0
1991-10-07,SYD-ADL,Business,346.0
1991-10-14,SYD-ADL,Business,391.0
1991-10-21,SYD-ADL,Business,472.0
1991-10-28,SYD-ADL,Business,609.0
1991-11-04,SYD-ADL,Business,411.0
1991-11-11,SYD-ADL,Business,408.0
1991-11-18,SYD-ADL,Business,366.0
1991-11-25,SYD-ADL,Business,353.0
1991-12-02,SYD-ADL,Business,428.0
1991-12-09,SYD-ADL,Business,346.0
1991-12-16,SYD-ADL,Business,64.0
1991-12-23,SYD-ADL,Business,108.0
1991-12-30,SYD-ADL,Business,151.0
1992-01-06,SYD-ADL,Business,255.0
1992-01-13,SYD-ADL,Business,252.0
1992-01-20,SYD-ADL,Business,298.0
1992-01-27,SYD-ADL,Business,347.0
1992-02-03,SYD-ADL,Business,403.0
1992-02-10,SYD-ADL,Business,375.0
1992-02-17,SYD-ADL,Business,463.0
1992-02-24,SYD-ADL,Business,447.0
1992-03-02,SYD-ADL,Business,468.0
1992-03-09,SYD-ADL,Business,480.0
1992-03-16,SYD-ADL,Business,1860.0
1992-03-23,SYD-ADL,Business,1860.0
1992-03-30,SYD-ADL,Business,1861.0
1992-04-06,SYD-ADL,Business,1833.0
1992-04-13,SYD-ADL,Business,1377.0
1992-04-20,SYD-ADL,Business,1824.0
1992-04-27,SYD-ADL,Business,1762.0
1992-05-04,SYD-ADL,Business,1584.0
1992-05-11,SYD-ADL,Business,1648.0
1992-05-18,SYD-ADL,Business,1554.0
1992-05-25,SYD-ADL,Business,1420.0
1992-06-01,SYD-ADL,Business,1141.0
1992-06-08,SYD-ADL,Business,1201.0
1992-06-15,SYD-ADL,Business,819.0
1992-06-22,SYD-ADL,Business,773.0
1992-06-29,SYD-ADL,Business,728.0
1992-07-06,SYD-ADL,Business,704.0
1992-07-13,SYD-ADL,Business,797.0
1992-07-20,SYD-ADL,Business,618.0
1992-07-27,SYD-ADL,Business,677.0
1992-08-03,SYD-ADL,Business,670.0
1992-08-10,SYD-ADL,Business,614.0
1992-08-17,SYD-ADL,Business,724.0
1992-08-24,SYD-ADL,Business,571.0
1992-08-31,SYD-ADL,Business,515.0
1992-09-07,SYD-ADL,Business,667.0
1992-09-14,SYD-ADL,Business,619.0
1992-09-21,SYD-ADL,Business,579.0
1992-09-28,SYD-ADL,Business,489.0
1992-10-05,SYD-ADL,Business,657.0
1992-10-12,SYD-ADL,Business,746.0
1992-10-19,SYD-ADL,Business,644.0
1992-10-26,SYD-ADL,Business,750.0
1992-11-02,SYD-ADL,Business,975.0
1992-11-09,SYD-ADL,Business,673.0
1992-11-16,SYD-ADL,Business,677.0
1987-06-22,SYD-ADL,Economy,4263.0
1987-06-29,SYD-ADL,Economy,4050.0
1987-07-06,SYD-ADL,Economy,4316.0
1987-07-13,SYD-ADL,Economy,4196.0
1987-07-20,SYD-ADL,Economy,3842.0
1987-07-27,SYD-ADL,Economy,3979.0
1987-08-03,SYD-ADL,Economy,3947.0
1987-08-10,SYD-ADL,Economy,3955.0
1987-08-17,SYD-ADL,Economy,4114.0
1987-08-24,SYD-ADL,Economy,4029.0
1987-08-31,SYD-ADL,Economy,3858.0
1987-09-07,SYD-ADL,Economy,4044.0
1987-09-14,SYD-ADL,Economy,4657.0
1987-09-21,SYD-ADL,Economy,4473.0
1987-09-28,SYD-ADL,Economy,5003.0
1987-10-05,SYD-ADL,Economy,4519.0
1987-10-12,SYD-ADL,Economy,3846.0
1987-10-19,SYD-ADL,Economy,4302.0
1987-10-26,SYD-ADL,Economy,4380.0
1987-11-02,SYD-ADL,Economy,6241.0
1987-11-09,SYD-ADL,Economy,6977.0
1987-11-16,SYD-ADL,Economy,4008.0
1987-11-23,SYD-ADL,Economy,3907.0
1987-11-30,SYD-ADL,Economy,3972.0
1987-12-07,SYD-ADL,Economy,4445.0
1987-12-14,SYD-ADL,Economy,4043.0
1987-12-21,SYD-ADL,Economy,3678.0
1987-12-28,SYD-ADL,Economy,4058.0
1988-01-04,SYD-ADL,Economy,4660.0
1988-01-11,SYD-ADL,Economy,4431.0
1988-01-18,SYD-ADL,Economy,4359.0
1988-01-25,SYD-ADL,Economy,3935.0
1988-02-01,SYD-ADL,Economy,4281.0
1988-02-08,SYD-ADL,Economy,4536.0
1988-02-15,SYD-ADL,Economy,3821.0
1988-02-22,SYD-ADL,Economy,3476.0
1988-02-29,SYD-ADL,Economy,4449.0
1988-03-07,SYD-ADL,Economy,4234.0
1988-03-14,SYD-ADL,Economy,4462.0
1988-03-21,SYD-ADL,Economy,4675.0
1988-03-28,SYD-ADL,Economy,4478.0
1988-04-04,SYD-ADL,Economy,4860.0
1988-04-11,SYD-ADL,Economy,4741.0
1988-04-18,SYD-ADL,Economy,4405.0
1988-04-25,SYD-ADL,Economy,4360.0
1988-05-02,SYD-ADL,Economy,4268.0
1988-05-09,SYD-ADL,Economy,4149.0
1988-05-16,SYD-ADL,Economy,4103.0
1988-05-23,SYD-ADL,Economy,3826.0
1988-05-30,SYD-ADL,Economy,3539.0
1988-06-06,SYD-ADL,Economy,3789.0
1988-06-13,SYD-ADL,Economy,3944.0
1988-06-20,SYD-ADL,Economy,4258.0
1988-06-27,SYD-ADL,Economy,4764.0
1988-07-04,SYD-ADL,Economy,5000.0
1988-07-11,SYD-ADL,Economy,4552.0
1988-07-18,SYD-ADL,Economy,4206.0
1988-07-25,SYD-ADL,Economy,3949.0
1988-08-01,SYD-ADL,Economy,4237.0
1988-08-08,SYD-ADL,Economy,4298.0
1988-08-15,SYD-ADL,Economy,4387.0
1988-08-22,SYD-ADL,Economy,4547.0
1988-08-29,SYD-ADL,Economy,4246.0
1988-09-05,SYD-ADL,Economy,4743.0
1988-09-12,SYD-ADL,Economy,4671.0
1988-09-19,SYD-ADL,Economy,4930.0
1988-09-26,SYD-ADL,Economy,3542.0
1988-10-03,SYD-ADL,Economy,4835.0
1988-10-10,SYD-ADL,Economy,4149.0
1988-10-17,SYD-ADL,Economy,4470.0
1988-10-24,SYD-ADL,Economy,4176.0
1988-10-31,SYD-ADL,Economy,6783.0
1988-11-07,SYD-ADL,Economy,7261.0
1988-11-14,SYD-ADL,Economy,4439.0
1988-11-21,SYD-ADL,Economy,4419.0
1988-11-28,SYD-ADL,Economy,4434.0
1988-12-05,SYD-ADL,Economy,4439.0
1988-12-12,SYD-ADL,Economy,4478.0
1988-12-19,SYD-ADL,Economy,3471.0
1988-12-26,SYD-ADL,Economy,4095.0
1989-01-02,SYD-ADL,Economy,4252.0
1989-01-09,SYD-ADL,Economy,4262.0
1989-01-16,SYD-ADL,Economy,4225.0
1989-01-23,SYD-ADL,Economy,4160.0
1989-01-30,SYD-ADL,Economy,4823.0
1989-02-06,SYD-ADL,Economy,4460.0
1989-02-13,SYD-ADL,Economy,3818.0
1989-02-20,SYD-ADL,Economy,3814.0
1989-02-27,SYD-ADL,Economy,3869.0
1989-03-06,SYD-ADL,Economy,4538.0
1989-03-13,SYD-ADL,Economy,4784.0
1989-03-20,SYD-ADL,Economy,4461.0
1989-03-27,SYD-ADL,Economy,4125.0
1989-04-03,SYD-ADL,Economy,4301.0
1989-04-10,SYD-ADL,Economy,4528.0
1989-04-17,SYD-ADL,Economy,3950.0
1989-04-24,SYD-ADL,Economy,3958.0
1989-05-01,SYD-ADL,Economy,3830.0
1989-05-08,SYD-ADL,Economy,3646.0
1989-05-15,SYD-ADL,Economy,3791.0
1989-05-22,SYD-ADL,Economy,3549.0
1989-05-29,SYD-ADL,Economy,3764.0
1989-06-05,SYD-ADL,Economy,3762.0
1989-06-12,SYD-ADL,Economy,4371.0
1989-06-19,SYD-ADL,Economy,4220.0
1989-06-26,SYD-ADL,Economy,4759.0
1989-07-03,SYD-ADL,Economy,4980.0
1989-07-10,SYD-ADL,Economy,4474.0
1989-07-17,SYD-ADL,Economy,3831.0
1989-07-24,SYD-ADL,Economy,3737.0
1989-07-31,SYD-ADL,Economy,3710.0
1989-08-07,SYD-ADL,Economy,3381.0
1989-08-14,SYD-ADL,Economy,1656.0
1989-08-21,SYD-ADL,Economy,0.0
1989-08-28,SYD-ADL,Economy,0.0
1989-09-04,SYD-ADL,Economy,0.0
1989-09-11,SYD-ADL,Economy,0.0
1989-09-18,SYD-ADL,Economy,0.0
1989-09-25,SYD-ADL,Economy,0.0
1989-10-02,SYD-ADL,Economy,0.0
1989-10-09,SYD-ADL,Economy,2436.0
1989-10-16,SYD-ADL,Economy,2191.0
1989-10-23,SYD-ADL,Economy,2598.0
1989-10-30,SYD-ADL,Economy,3405.0
1989-11-06,SYD-ADL,Economy,3389.0
1989-11-13,SYD-ADL,Economy,4200.0
1989-11-20,SYD-ADL,Economy,4459.0
1989-11-27,SYD-ADL,Economy,4420.0
1989-12-04,SYD-ADL,Economy,4680.0
1989-12-11,SYD-ADL,Economy,3618.0
1989-12-18,SYD-ADL,Economy,2968.0
1989-12-25,SYD-ADL,Economy,3461.0
1990-01-01,SYD-ADL,Economy,3753.0
1990-01-08,SYD-ADL,Economy,3666.0
1990-01-15,SYD-ADL,Economy,3337.0
1990-01-22,SYD-ADL,Economy,3414.0
1990-01-29,SYD-ADL,Economy,3116.0
1990-02-05,SYD-ADL,Economy,3431.0
1990-02-12,SYD-ADL,Economy,3624.0
1990-02-19,SYD-ADL,Economy,3365.0
1990-02-26,SYD-ADL,Economy,3422.0
1990-03-05,SYD-ADL,Economy,3480.0
1990-03-12,SYD-ADL,Economy,3823.0
1990-03-19,SYD-ADL,Economy,3999.0
1990-03-26,SYD-ADL,Economy,4363.0
1990-04-02,SYD-ADL,Economy,4592.0
1990-04-09,SYD-ADL,Economy,4211.0
1990-04-16,SYD-ADL,Economy,4580.0
1990-04-23,SYD-ADL,Economy,4386.0
1990-04-30,SYD-ADL,Economy,3862.0
1990-05-07,SYD-ADL,Economy,3763.0
1990-05-14,SYD-ADL,Economy,3682.0
1990-05-21,SYD-ADL,Economy,3601.0
1990-05-28,SYD-ADL,Economy,4018.0
1990-06-04,SYD-ADL,Economy,3853.0
1990-06-11,SYD-ADL,Economy,3815.0
1990-06-18,SYD-ADL,Economy,4415.0
1990-06-25,SYD-ADL,Economy,4762.0
1990-07-02,SYD-ADL,Economy,5122.0
1990-07-09,SYD-ADL,Economy,4499.0
1990-07-16,SYD-ADL,Economy,4375.0
1990-07-23,SYD-ADL,Economy,3977.0
1990-07-30,SYD-ADL,Economy,4247.0
1990-08-06,SYD-ADL,Economy,4381.0
1990-08-13,SYD-ADL,Economy,4042.0
1990-08-20,SYD-ADL,Economy,4072.0
1990-08-27,SYD-ADL,Economy,4025.0
1990-09-03,SYD-ADL,Economy,3817.0
1990-09-10,SYD-ADL,Economy,4220.0
1990-09-17,SYD-ADL,Economy,3373.0
1990-09-24,SYD-ADL,Economy,4898.0
1990-10-01,SYD-ADL,Economy,4244.0
1990-10-08,SYD-ADL,Economy,4497.0
1990-10-15,SYD-ADL,Economy,4196.0
1990-10-22,SYD-ADL,Economy,5778.0
1990-10-29,SYD-ADL,Economy,5978.0
1990-11-05,SYD-ADL,Economy,4475.0
1990-11-12,SYD-ADL,Economy,4567.0
1990-11-19,SYD-ADL,Economy,4438.0
1990-11-26,SYD-ADL,Economy,4502.0
1990-12-03,SYD-ADL,Economy,4495.0
1990-12-10,SYD-ADL,Economy,4915.0
1990-12-17,SYD-ADL,Economy,4610.0
1990-12-24,SYD-ADL,Economy,4878.0
1990-12-31,SYD-ADL,Economy,5072.0
1991-01-07,SYD-ADL,Economy,5268.0
1991-01-14,SYD-ADL,Economy,5499.0
1991-01-21,SYD-ADL,Economy,4814.0
1991-01-28,SYD-ADL,Economy,4623.0
1991-02-04,SYD-ADL,Economy,4982.0
1991-02-11,SYD-ADL,Economy,5086.0
1991-02-18,SYD-ADL,Economy,4641.0
1991-02-25,SYD-ADL,Economy,4093.0
1991-03-04,SYD-ADL,Economy,4229.0
1991-03-11,SYD-ADL,Economy,4707.0
1991-03-18,SYD-ADL,Economy,4426.0
1991-03-25,SYD-ADL,Economy,4543.0
1991-04-01,SYD-ADL,Economy,4651.0
1991-04-08,SYD-ADL,Economy,4674.0
1991-04-15,SYD-ADL,Economy,4285.0
1991-04-22,SYD-ADL,Economy,4830.0
1991-04-29,SYD-ADL,Economy,4213.0
1991-05-06,SYD-ADL,Economy,4409.0
1991-05-13,SYD-ADL,Economy,4021.0
1991-05-20,SYD-ADL,Economy,4285.0
1991-05-27,SYD-ADL,Economy,4339.0
1991-06-03,SYD-ADL,Economy,3839.0
1991-06-10,SYD-ADL,Economy,4226.0
1991-06-17,SYD-ADL,Economy,4327.0
1991-06-24,SYD-ADL,Economy,4819.0
1991-07-01,SYD-ADL,Economy,5052.0
1991-07-08,SYD-ADL,Economy,5012.0
1991-07-15,SYD-ADL,Economy,4738.0
1991-07-22,SYD-ADL,Economy,4353.0
1991-07-29,SYD-ADL,Economy,4465.0
1991-08-05,SYD-ADL,Economy,4735.0
1991-08-12,SYD-ADL,Economy,4486.0
1991-08-19,SYD-ADL,Economy,4843.0
1991-08-26,SYD-ADL,Economy,4956.0
1991-09-02,SYD-ADL,Economy,4999.0
1991-09-09,SYD-ADL,Economy,5590.0
1991-09-16,SYD-ADL,Economy,5468.0
1991-09-23,SYD-ADL,Economy,5916.0
1991-09-30,SYD-ADL,Economy,5943.0
1991-10-07,SYD-ADL,Economy,6139.0
1991-10-14,SYD-ADL,Economy,5490.0
1991-10-21,SYD-ADL,Economy,7232.0
1991-10-28,SYD-ADL,Economy,7650.0
1991-11-04,SYD-ADL,Economy,5690.0
1991-11-11,SYD-ADL,Economy,5453.0
1991-11-18,SYD-ADL,Economy,6012.0
1991-11-25,SYD-ADL,Economy,5365.0
1991-12-02,SYD-ADL,Economy,5427.0
