Month,Animal,State,Count
2005-03-01,Cattle (excl. calves),Western Australia,44900.0
2005-04-01,Cattle (excl. calves),Western Australia,50100.0
2005-05-01,Cattle (excl. calves),Western Australia,53500.0
2005-06-01,Cattle (excl. calves),Western Australia,32200.000000000004
2005-07-01,Cattle (excl. calves),Western Australia,37600.0
2005-08-01,Cattle (excl. calves),Western Australia,30300.0
2005-09-01,Cattle (excl. calves),Western Australia,38200.0
2005-10-01,Cattle (excl. calves),Western Australia,36700.0
2005-11-01,Cattle (excl. calves),Western Australia,41100.0
2005-12-01,Cattle (excl. calves),Western Australia,36600.0
2006-01-01,Cattle (excl. calves),Western Australia,36200.0
2006-02-01,Cattle (excl. calves),Western Australia,36400.0
2006-03-01,Cattle (excl. calves),Western Australia,35700.0
2006-04-01,Cattle (excl. calves),Western Australia,31100.0
2006-05-01,Cattle (excl. calves),Western Australia,39600.0
2006-06-01,Cattle (excl. calves),Western Australia,34400.0
2006-07-01,Cattle (excl. calves),Western Australia,31500.0
2006-08-01,Cattle (excl. calves),Western Australia,40500.0
2006-09-01,Cattle (excl. calves),Western Australia,34300.0
2006-10-01,Cattle (excl. calves),Western Australia,38200.0
2006-11-01,Cattle (excl. calves),Western Australia,41800.0
2006-12-01,Cattle (excl. calves),Western Australia,35000.0
2007-01-01,Cattle (excl. calves),Western Australia,39200.0
2007-02-01,Cattle (excl. calves),Western Australia,38200.0
2007-03-01,Cattle (excl. calves),Western Australia,39000.0
2007-04-01,Cattle (excl. calves),Western Australia,34500.0
2007-05-01,Cattle (excl. calves),Western Australia,41400.0
2007-06-01,Cattle (excl. calves),Western Australia,35200.0
2007-07-01,Cattle (excl. calves),Western Australia,37300.0
2007-08-01,Cattle (excl. calves),Western Australia,38600.0
2007-09-01,Cattle (excl. calves),Western Australia,37500.0
2007-10-01,Cattle (excl. calves),Western Australia,42500.0
2007-11-01,Cattle (excl. calves),Western Australia,43600.0
2007-12-01,Cattle (excl. calves),Western Australia,38500.0
2008-01-01,Cattle (excl. calves),Western Australia,44600.0
2008-02-01,Cattle (excl. calves),Western Australia,43000.0
2008-03-01,Cattle (excl. calves),Western Australia,37000.0
2008-04-01,Cattle (excl. calves),Western Australia,40300.0
2008-05-01,Cattle (excl. calves),Western Australia,41800.0
2008-06-01,Cattle (excl. calves),Western Australia,35100.0
2008-07-01,Cattle (excl. calves),Western Australia,38300.0
2008-08-01,Cattle (excl. calves),Western Australia,39800.0
2008-09-01,Cattle (excl. calves),Western Australia,43100.0
2008-10-01,Cattle (excl. calves),Western Australia,48000.0
2008-11-01,Cattle (excl. calves),Western Australia,46400.0
2008-12-01,Cattle (excl. calves),Western Australia,44600.0
2009-01-01,Cattle (excl. calves),Western Australia,36300.0
2009-02-01,Cattle (excl. calves),Western Australia,36700.0
2009-03-01,Cattle (excl. calves),Western Australia,36600.0
2009-04-01,Cattle (excl. calves),Western Australia,34400.0
2009-05-01,Cattle (excl. calves),Western Australia,37300.0
2009-06-01,Cattle (excl. calves),Western Australia,36300.0
2009-07-01,Cattle (excl. calves),Western Australia,36500.0
2009-08-01,Cattle (excl. calves),Western Australia,35000.0
2009-09-01,Cattle (excl. calves),Western Australia,38900.0
2009-10-01,Cattle (excl. calves),Western Australia,38200.0
2009-11-01,Cattle (excl. calves),Western Australia,37100.0
2009-12-01,Cattle (excl. calves),Western Australia,37400.0
2010-01-01,Cattle (excl. calves),Western Australia,35100.0
2010-02-01,Cattle (excl. calves),Western Australia,37300.0
2010-03-01,Cattle (excl. calves),Western Australia,41300.0
2010-04-01,Cattle (excl. calves),Western Australia,34500.0
2010-05-01,Cattle (excl. calves),Western Australia,38200.0
2010-06-01,Cattle (excl. calves),Western Australia,37900.0
2010-07-01,Cattle (excl. calves),Western Australia,32500.0
2010-08-01,Cattle (excl. calves),Western Australia,42000.0
2010-09-01,Cattle (excl. calves),Western Australia,39500.0
2010-10-01,Cattle (excl. calves),Western Australia,42100.0
2010-11-01,Cattle (excl. calves),Western Australia,41600.0
2010-12-01,Cattle (excl. calves),Western Australia,41300.0
2011-01-01,Cattle (excl. calves),Western Australia,32600.0
2011-02-01,Cattle (excl. calves),Western Australia,34500.0
2011-03-01,Cattle (excl. calves),Western Australia,35700.0
2011-04-01,Cattle (excl. calves),Western Australia,31500.0
2011-05-01,Cattle (excl. calves),Western Australia,36900.0
2011-06-01,Cattle (excl. calves),Western Australia,34400.0
2011-07-01,Cattle (excl. calves),Western Australia,27800.0
2011-08-01,Cattle (excl. calves),Western Australia,35000.0
2011-09-01,Cattle (excl. calves),Western Australia,37600.0
2011-10-01,Cattle (excl. calves),Western Australia,36600.0
2011-11-01,Cattle (excl. calves),Western Australia,37800.0
2011-12-01,Cattle (excl. calves),Western Australia,34600.0
2012-01-01,Cattle (excl. calves),Western Australia,31200.0
2012-02-01,Cattle (excl. calves),Western Australia,30500.0
2012-03-01,Cattle (excl. calves),Western Australia,29800.0
2012-04-01,Cattle (excl. calves),Western Australia,28100.0
2012-05-01,Cattle (excl. calves),Western Australia,33000.0
2012-06-01,Cattle (excl. calves),Western Australia,30500.0
2012-07-01,Cattle (excl. calves),Western Australia,31200.0
2012-08-01,Cattle (excl. calves),Western Australia,31900.0
2012-09-01,Cattle (excl. calves),Western Australia,31500.0
2012-10-01,Cattle (excl. calves),Western Australia,33700.0
2012-11-01,Cattle (excl. calves),Western Australia,35500.0
2012-12-01,Cattle (excl. calves),Western Australia,32200.000000000004
2013-01-01,Cattle (excl. calves),Western Australia,34200.0
2013-02-01,Cattle (excl. calves),Western Australia,32800.0
2013-03-01,Cattle (excl. calves),Western Australia,33600.0
2013-04-01,Cattle (excl. calves),Western Australia,28500.0
2013-05-01,Cattle (excl. calves),Western Australia,34500.0
2013-06-01,Cattle (excl. calves),Western Australia,31700.0
2013-07-01,Cattle (excl. calves),Western Australia,34700.0
2013-08-01,Cattle (excl. calves),Western Australia,33700.0
2013-09-01,Cattle (excl. calves),Western Australia,35800.0
2013-10-01,Cattle (excl. calves),Western Australia,38200.0
2013-11-01,Cattle (excl. calves),Western Australia,37900.0
2013-12-01,Cattle (excl. calves),Western Australia,36700.0
2014-01-01,Cattle (excl. calves),Western Australia,35800.0
2014-02-01,Cattle (excl. calves),Western Australia,32200.000000000004
2014-03-01,Cattle (excl. calves),Western Australia,31800.0
2014-04-01,Cattle (excl. calves),Western Australia,28000.0
2014-05-01,Cattle (excl. calves),Western Australia,32800.0
2014-06-01,Cattle (excl. calves),Western Australia,33700.0
2014-07-01,Cattle (excl. calves),Western Australia,34500.0
2014-08-01,Cattle (excl. calves),Western Australia,35000.0
2014-09-01,Cattle (excl. calves),Western Australia,38100.0
2014-10-01,Cattle (excl. calves),Western Australia,40800.0
2014-11-01,Cattle (excl. calves),Western Australia,37800.0
2014-12-01,Cattle (excl. calves),Western Australia,39700.0
2015-01-01,Cattle (excl. calves),Western Australia,34600.0
2015-02-01,Cattle (excl. calves),Western Australia,32900.0
2015-03-01,Cattle (excl. calves),Western Australia,36100.0
2015-04-01,Cattle (excl. calves),Western Australia,28400.0
2015-05-01,Cattle (excl. calves),Western Australia,31500.0
2015-06-01,Cattle (excl. calves),Western Australia,34800.0
2015-07-01,Cattle (excl. calves),Western Australia,35800.0
2015-08-01,Cattle (excl. calves),Western Australia,31300.0
2015-09-01,Cattle (excl. calves),Western Australia,38700.0
2015-10-01,Cattle (excl. calves),Western Australia,36900.0
2015-11-01,Cattle (excl. calves),Western Australia,36600.0
2015-12-01,Cattle (excl. calves),Western Australia,39000.0
2016-01-01,Cattle (excl. calves),Western Australia,30400.0
2016-02-01,Cattle (excl. calves),Western Australia,32400.0
2016-03-01,Cattle (excl. calves),Western Australia,32100.0
2016-04-01,Cattle (excl. calves),Western Australia,30600.0
2016-05-01,Cattle (excl. calves),Western Australia,31500.0
2016-06-01,Cattle (excl. calves),Western Australia,32000.0
2016-07-01,Cattle (excl. calves),Western Australia,28500.0
2016-08-01,Cattle (excl. calves),Western Australia,33000.0
2016-09-01,Cattle (excl. calves),Western Australia,34900.0
2016-10-01,Cattle (excl. calves),Western Australia,32299.999999999996
2016-11-01,Cattle (excl. calves),Western Australia,35100.0
2016-12-01,Cattle (excl. calves),Western Australia,34900.0
2017-01-01,Cattle (excl. calves),Western Australia,28400.0
2017-02-01,Cattle (excl. calves),Western Australia,28600.0
2017-03-01,Cattle (excl. calves),Western Australia,31600.0
2017-04-01,Cattle (excl. calves),Western Australia,24500.0
2017-05-01,Cattle (excl. calves),Western Australia,29200.0
2017-06-01,Cattle (excl. calves),Western Australia,31800.0
2017-07-01,Cattle (excl. calves),Western Australia,28500.0
2017-08-01,Cattle (excl. calves),Western Australia,32400.0
2017-09-01,Cattle (excl. calves),Western Australia,34700.0
2017-10-01,Cattle (excl. calves),Western Australia,34100.0
2017-11-01,Cattle (excl. calves),Western Australia,34700.0
2017-12-01,Cattle (excl. calves),Western Australia,34600.0
2018-01-01,Cattle (excl. calves),Western Australia,30000.0
2018-02-01,Cattle (excl. calves),Western Australia,29600.0
2018-03-01,Cattle (excl. calves),Western Australia,33100.0
2018-04-01,Cattle (excl. calves),Western Australia,29100.0
2018-05-01,Cattle (excl. calves),Western Australia,33600.0
2018-06-01,Cattle (excl. calves),Western Australia,33300.0
2018-07-01,Cattle (excl. calves),Western Australia,33900.0
2018-08-01,Cattle (excl. calves),Western Australia,34900.0
2018-09-01,Cattle (excl. calves),Western Australia,35100.0
2018-10-01,Cattle (excl. calves),Western Australia,37500.0
2018-11-01,Cattle (excl. calves),Western Australia,38900.0
2018-12-01,Cattle (excl. calves),Western Australia,36300.0
1976-07-01,Cows and heifers,New South Wales,119600.0
1976-08-01,Cows and heifers,New South Wales,114600.0
1976-09-01,Cows and heifers,New South Wales,114900.0
1976-10-01,Cows and heifers,New South Wales,99300.0
1976-11-01,Cows and heifers,New South Wales,92500.0
1976-12-01,Cows and heifers,New South Wales,109200.0
1977-01-01,Cows and heifers,New South Wales,123600.0
1977-02-01,Cows and heifers,New South Wales,143100.0
1977-03-01,Cows and heifers,New South Wales,167700.0
1977-04-01,Cows and heifers,New South Wales,136000.0
1977-05-01,Cows and heifers,New South Wales,159600.0
1977-06-01,Cows and heifers,New South Wales,169400.0
1977-07-01,Cows and heifers,New South Wales,147300.0
1977-08-01,Cows and heifers,New South Wales,142500.0
1977-09-01,Cows and heifers,New South Wales,137500.0
1977-10-01,Cows and heifers,New South Wales,120900.0
1977-11-01,Cows and heifers,New South Wales,138600.0
1977-12-01,Cows and heifers,New South Wales,125700.0
1978-01-01,Cows and heifers,New South Wales,139800.0
1978-02-01,Cows and heifers,New South Wales,144800.0
1978-03-01,Cows and heifers,New South Wales,160900.0
1978-04-01,Cows and heifers,New South Wales,141000.0
1978-05-01,Cows and heifers,New South Wales,177000.0
1978-06-01,Cows and heifers,New South Wales,170500.0
1978-07-01,Cows and heifers,New South Wales,134800.0
1978-08-01,Cows and heifers,New South Wales,141600.0
1978-09-01,Cows and heifers,New South Wales,109500.0
1978-10-01,Cows and heifers,New South Wales,126600.0
1978-11-01,Cows and heifers,New South Wales,136300.0
1978-12-01,Cows and heifers,New South Wales,107800.0
1979-01-01,Cows and heifers,New South Wales,123700.0
1979-02-01,Cows and heifers,New South Wales,139200.0
1979-03-01,Cows and heifers,New South Wales,150700.0
1979-04-01,Cows and heifers,New South Wales,108400.0
1979-05-01,Cows and heifers,New South Wales,118600.0
1979-06-01,Cows and heifers,New South Wales,75500.0
1979-07-01,Cows and heifers,New South Wales,56200.0
1979-08-01,Cows and heifers,New South Wales,75700.0
1979-09-01,Cows and heifers,New South Wales,70900.0
1979-10-01,Cows and heifers,New South Wales,88000.0
1979-11-01,Cows and heifers,New South Wales,78600.0
1979-12-01,Cows and heifers,New South Wales,76900.0
1980-01-01,Cows and heifers,New South Wales,90200.0
1980-02-01,Cows and heifers,New South Wales,93500.0
1980-03-01,Cows and heifers,New South Wales,108600.0
1980-04-01,Cows and heifers,New South Wales,123800.0
1980-05-01,Cows and heifers,New South Wales,119600.0
1980-06-01,Cows and heifers,New South Wales,56900.0
1980-07-01,Cows and heifers,New South Wales,59600.0
1980-08-01,Cows and heifers,New South Wales,61900.0
1980-09-01,Cows and heifers,New South Wales,80200.0
1980-10-01,Cows and heifers,New South Wales,89400.0
1980-11-01,Cows and heifers,New South Wales,73400.0
1980-12-01,Cows and heifers,New South Wales,76900.0
1981-01-01,Cows and heifers,New South Wales,63600.0
1981-02-01,Cows and heifers,New South Wales,67000.0
1981-03-01,Cows and heifers,New South Wales,75300.0
1981-04-01,Cows and heifers,New South Wales,82600.0
1981-05-01,Cows and heifers,New South Wales,105500.0
1981-06-01,Cows and heifers,New South Wales,60700.0
1981-07-01,Cows and heifers,New South Wales,56300.0
1981-08-01,Cows and heifers,New South Wales,39700.0
1981-09-01,Cows and heifers,New South Wales,48500.0
1981-10-01,Cows and heifers,New South Wales,55500.0
1981-11-01,Cows and heifers,New South Wales,49700.0
1981-12-01,Cows and heifers,New South Wales,62200.0
1982-01-01,Cows and heifers,New South Wales,59400.0
1982-02-01,Cows and heifers,New South Wales,73100.0
1982-03-01,Cows and heifers,New South Wales,84800.0
1982-04-01,Cows and heifers,New South Wales,66800.0
1982-05-01,Cows and heifers,New South Wales,76400.0
1982-06-01,Cows and heifers,New South Wales,80700.0
1982-07-01,Cows and heifers,New South Wales,74600.0
1982-08-01,Cows and heifers,New South Wales,61600.0
1982-09-01,Cows and heifers,New South Wales,86600.0
1982-10-01,Cows and heifers,New South Wales,73700.0
1982-11-01,Cows and heifers,New South Wales,95100.0
1982-12-01,Cows and heifers,New South Wales,96500.0
1983-01-01,Cows and heifers,New South Wales,75400.0
1983-02-01,Cows and heifers,New South Wales,81800.0
1983-03-01,Cows and heifers,New South Wales,100400.0
1983-04-01,Cows and heifers,New South Wales,89500.0
1983-05-01,Cows and heifers,New South Wales,75400.0
1983-06-01,Cows and heifers,New South Wales,63500.0
1983-07-01,Cows and heifers,New South Wales,56400.0
1983-08-01,Cows and heifers,New South Wales,54900.0
1983-09-01,Cows and heifers,New South Wales,61400.0
1983-10-01,Cows and heifers,New South Wales,56800.0
1983-11-01,Cows and heifers,New South Wales,57200.0
1983-12-01,Cows and heifers,New South Wales,51000.0
1984-01-01,Cows and heifers,New South Wales,47300.0
1984-02-01,Cows and heifers,New South Wales,50400.0
1984-03-01,Cows and heifers,New South Wales,52300.0
1984-04-01,Cows and heifers,New South Wales,41100.0
1984-05-01,Cows and heifers,New South Wales,57900.0
1984-06-01,Cows and heifers,New South Wales,55900.0
1984-07-01,Cows and heifers,New South Wales,53600.0
1984-08-01,Cows and heifers,New South Wales,47600.0
1984-09-01,Cows and heifers,New South Wales,42800.0
1984-10-01,Cows and heifers,New South Wales,51400.0
1984-11-01,Cows and heifers,New South Wales,50400.0
1984-12-01,Cows and heifers,New South Wales,42600.0
1985-01-01,Cows and heifers,New South Wales,57700.0
1985-02-01,Cows and heifers,New South Wales,55600.0
1985-03-01,Cows and heifers,New South Wales,64400.00000000001
1985-04-01,Cows and heifers,New South Wales,54600.0
1985-05-01,Cows and heifers,New South Wales,72900.0
1985-06-01,Cows and heifers,New South Wales,51300.0
1985-07-01,Cows and heifers,New South Wales,56600.0
1985-08-01,Cows and heifers,New South Wales,43000.0
1985-09-01,Cows and heifers,New South Wales,43800.0
1985-10-01,Cows and heifers,New South Wales,61300.0
1985-11-01,Cows and heifers,New South Wales,67700.0
1985-12-01,Cows and heifers,New South Wales,63000.0
1986-01-01,Cows and heifers,New South Wales,71800.0
1986-02-01,Cows and heifers,New South Wales,66800.0
1986-03-01,Cows and heifers,New South Wales,69700.0
1986-04-01,Cows and heifers,New South Wales,89300.0
1986-05-01,Cows and heifers,New South Wales,78700.0
1986-06-01,Cows and heifers,New South Wales,62500.0
1986-07-01,Cows and heifers,New South Wales,65200.0
1986-08-01,Cows and heifers,New South Wales,52600.0
1986-09-01,Cows and heifers,New South Wales,62400.0
1986-10-01,Cows and heifers,New South Wales,71200.0
1986-11-01,Cows and heifers,New South Wales,70100.0
1986-12-01,Cows and heifers,New South Wales,74600.0
1987-01-01,Cows and heifers,New South Wales,75300.0
1987-02-01,Cows and heifers,New South Wales,84800.0
1987-03-01,Cows and heifers,New South Wales,87300.0
1987-04-01,Cows and heifers,New South Wales,86900.0
1987-05-01,Cows and heifers,New South Wales,85100.0
1987-06-01,Cows and heifers,New South Wales,76800.0
1987-07-01,Cows and heifers,New South Wales,77700.0
1987-08-01,Cows and heifers,New South Wales,49900.0
1987-09-01,Cows and heifers,New South Wales,59500.0
1987-10-01,Cows and heifers,New South Wales,68800.0
1987-11-01,Cows and heifers,New South Wales,73200.0
1987-12-01,Cows and heifers,New South Wales,82000.0
1988-01-01,Cows and heifers,New South Wales,71300.0
1988-02-01,Cows and heifers,New South Wales,88400.0
