Date,State,Gender,Legal,Indigenous,Count
2016-12-01,NSW,Female,Remanded,Non-ATSI,300
2016-12-01,NSW,Female,Sentenced,ATSI,217
2016-12-01,NSW,Female,Sentenced,Non-ATSI,370
2016-12-01,NSW,Male,Remanded,ATSI,813
2016-12-01,NSW,Male,Remanded,Non-ATSI,3060
2016-12-01,NSW,Male,Sentenced,ATSI,1905
2016-12-01,NSW,Male,Sentenced,Non-ATSI,6014
2016-12-01,NT,Female,Remanded,ATSI,29
2016-12-01,NT,Female,Remanded,Non-ATSI,9
2016-12-01,NT,Female,Sentenced,ATSI,64
2016-12-01,NT,Female,Sentenced,Non-ATSI,13
2016-12-01,NT,Male,Remanded,ATSI,335
2016-12-01,NT,Male,Remanded,Non-ATSI,69
2016-12-01,NT,Male,Sentenced,ATSI,909
2016-12-01,NT,Male,Sentenced,Non-ATSI,167
2016-12-01,QLD,Female,Remanded,ATSI,71
2016-12-01,QLD,Female,Remanded,Non-ATSI,159
2016-12-01,QLD,Female,Sentenced,ATSI,194
2016-12-01,QLD,Female,Sentenced,Non-ATSI,317
2016-12-01,QLD,Male,Remanded,ATSI,523
2016-12-01,QLD,Male,Remanded,Non-ATSI,1556
2016-12-01,QLD,Male,Sentenced,ATSI,1728
2016-12-01,QLD,Male,Sentenced,Non-ATSI,3480
2016-12-01,SA,Female,Remanded,ATSI,29
2016-12-01,SA,Female,Remanded,Non-ATSI,79
2016-12-01,SA,Female,Sentenced,ATSI,24
2016-12-01,SA,Female,Sentenced,Non-ATSI,73
2016-12-01,SA,Male,Remanded,ATSI,265
2016-12-01,SA,Male,Remanded,Non-ATSI,835
2016-12-01,SA,Male,Sentenced,ATSI,357
2016-12-01,SA,Male,Sentenced,Non-ATSI,1322
2016-12-01,TAS,Female,Remanded,ATSI,2
2016-12-01,TAS,Female,Remanded,Non-ATSI,8
2016-12-01,TAS,Female,Sentenced,ATSI,11
2016-12-01,TAS,Female,Sentenced,Non-ATSI,30
2016-12-01,TAS,Male,Remanded,ATSI,29
2016-12-01,TAS,Male,Remanded,Non-ATSI,112
2016-12-01,TAS,Male,Sentenced,ATSI,63
2016-12-01,TAS,Male,Sentenced,Non-ATSI,338
2016-12-01,VIC,Female,Remanded,ATSI,21
2016-12-01,VIC,Female,Remanded,Non-ATSI,154
2016-12-01,VIC,Female,Sentenced,ATSI,25
2016-12-01,VIC,Female,Sentenced,Non-ATSI,243
2016-12-01,VIC,Male,Remanded,ATSI,204
2016-12-01,VIC,Male,Remanded,Non-ATSI,1711
2016-12-01,VIC,Male,Sentenced,ATSI,303
2016-12-01,VIC,Male,Sentenced,Non-ATSI,4115
2016-12-01,WA,Female,Remanded,ATSI,108
2016-12-01,WA,Female,Remanded,Non-ATSI,100
2016-12-01,WA,Female,Sentenced,ATSI,184
2016-12-01,WA,Female,Sentenced,Non-ATSI,220
2016-12-01,WA,Male,Remanded,ATSI,623
2016-12-01,WA,Male,Remanded,Non-ATSI,985
2016-12-01,WA,Male,Sentenced,ATSI,1463
2016-12-01,WA,Male,Sentenced,Non-ATSI,2625
